,location,total_sqft,bath,price,bhk
8610,Thanisandra,1732.0,3.0,85.73,3
8611,Thanisandra,1226.0,2.0,65.0,2
8612,Thanisandra,1245.0,2.0,83.05,2
8613,Thanisandra,1261.0,2.0,80.0,3
8614,Thanisandra,1884.0,4.0,117.0,3
8615,Thanisandra,965.0,2.0,54.0,2
8616,Thanisandra,1930.0,4.0,122.0,3
8617,Thanisandra,777.0,1.0,38.46,1
8618,Thanisandra,1241.0,2.0,68.0,3
8619,Thanisandra,1930.0,4.0,120.0,3
8620,Thanisandra,760.0,1.0,50.4,1
8621,Thanisandra,663.0,1.0,32.82,1
8622,Thanisandra,1801.0,3.0,115.0,3
8623,Thanisandra,1806.0,6.0,116.0,3
8624,Thanisandra,3671.0,4.0,220.0,4
8625,Thanisandra,1110.0,2.0,46.5,2
8626,Thanisandra,1305.0,2.0,90.0,2
8627,Thanisandra,1965.0,4.0,125.0,3
8628,Thanisandra,1573.0,3.0,100.0,3
8629,Thanisandra,1533.0,3.0,75.885,3
8630,Thanisandra,2259.0,3.0,112.0,4
8631,Thanisandra,1917.0,4.0,130.0,4
8632,Thanisandra,1226.0,2.0,65.59,2
8633,"Thanisandra Main Road, ",2357.0,3.0,151.0,3
8634,"Thanisandra Main Road, ",2872.0,4.0,183.0,4
8635,Thanisandra main road,3144.0,3.0,455.0,3
8636,Thanisandra main road,4110.0,4.0,590.0,4
8637,Thanisandra main road,4209.0,4.0,602.0,4
8638,Thigalarapalya,3122.0,6.0,230.0,4
8639,Thigalarapalya,2072.0,4.0,142.0,3
8640,Thigalarapalya,1297.0,2.0,103.0,2
8641,Thigalarapalya,1418.0,2.0,95.0,2
8642,Thigalarapalya,3122.0,6.0,235.0,4
8643,Thigalarapalya,3122.0,6.0,245.0,4
8644,Thigalarapalya,2072.0,4.0,150.0,3
8645,Thigalarapalya,1418.0,2.0,103.0,2
8646,Thigalarapalya,1418.0,2.0,101.0,2
8647,Thigalarapalya,1418.0,2.0,104.0,2
8648,Thigalarapalya,2072.0,4.0,139.0,3
8649,Thigalarapalya,3122.0,5.0,225.0,4
8650,Thigalarapalya,2912.0,6.0,210.0,4
8651,Thigalarapalya,1418.0,2.0,103.0,2
8652,Thigalarapalya,2072.0,4.0,159.0,3
8653,Thigalarapalya,2072.0,4.0,147.0,3
8654,Thigalarapalya,1418.0,2.0,106.0,2
8655,Thigalarapalya,2215.0,4.0,156.0,3
8656,Thigalarapalya,1418.0,2.0,104.0,2
8657,Thigalarapalya,3122.0,6.0,237.0,4
8658,Thigalarapalya,1418.0,2.0,105.0,2
8659,Thigalarapalya,1418.0,2.0,104.0,2
8660,Thigalarapalya,2072.0,4.0,139.0,3
8661,Thigalarapalya,2215.0,4.0,160.0,3
8662,Thigalarapalya,1418.0,2.0,106.0,2
8663,Thigalarapalya,2072.0,4.0,155.0,3
8664,Thigalarapalya,1830.0,4.0,135.0,3
8665,Thigalarapalya,1418.0,2.0,105.0,2
8666,Thigalarapalya,2072.0,4.0,160.0,3
8667,Thigalarapalya,2215.0,4.0,150.0,3
8668,Thigalarapalya,2215.0,4.0,154.0,3
8669,Thigalarapalya,2072.0,4.0,152.0,3
8670,Thigalarapalya,2072.0,4.0,160.0,3
8671,Thigalarapalya,2072.0,4.0,155.0,3
8672,Thigalarapalya,3122.0,6.0,235.0,4
8673,Thigalarapalya,2072.0,4.0,153.0,3
8674,Thigalarapalya,2215.0,4.0,150.0,3
8675,Thigalarapalya,2072.0,4.0,157.0,3
8676,Thigalarapalya,1418.0,2.0,105.0,2
8677,Thigalarapalya,3362.0,5.0,249.0,4
8678,Thigalarapalya,3122.0,6.0,245.0,4
8679,Thigalarapalya,1830.0,3.0,133.0,3
8680,Thigalarapalya,2215.0,4.0,154.0,3
8681,Thigalarapalya,4190.0,4.0,325.0,4
8682,Thigalarapalya,2215.0,4.0,157.0,3
8683,Thigalarapalya,2072.0,4.0,151.0,3
8684,Thigalarapalya,4303.0,5.0,300.0,4
8685,Thigalarapalya,1400.0,2.0,105.0,2
8686,Thigalarapalya,2215.0,4.0,162.0,3
8687,Thigalarapalya,1297.0,2.0,98.0,2
8688,Thigalarapalya,2215.0,4.0,152.0,3
8689,Thippasandra,650.0,1.0,30.0,1
8690,Thippasandra,660.0,1.0,30.0,1
8691,Thirumenahalli,1378.0,2.0,42.33,3
8692,Thirumenahalli,1100.0,2.0,39.5,2
8693,Thirumenahalli,1161.0,2.0,36.69,2
8694,Thirumenahalli,1161.0,2.0,36.69,2
8695,Thirumenahalli,1100.0,2.0,70.0,2
8696,Thirumenahalli,1602.0,3.0,56.0,3
8697,Thomas Town,1250.0,2.0,59.0,2
8698,Thubarahalli,3800.0,4.0,239.0,4
8699,Thubarahalli,1200.0,2.0,78.0,2
8700,Thubarahalli,1128.0,2.0,75.0,2
8701,Thubarahalli,1185.0,2.0,65.0,2
8702,Thubarahalli,975.0,2.0,55.0,2
8703,Thubarahalli,1330.0,2.0,75.0,2
8704,Thubarahalli,1085.0,2.0,70.0,2
8705,Thubarahalli,1216.0,2.0,80.0,2
8706,Thubarahalli,1200.0,2.0,79.0,2
8707,Thubarahalli,1200.0,2.0,80.0,2
8708,Thubarahalli,1200.0,2.0,79.55,2
8709,Thubarahalli,1540.0,3.0,90.0,3
8710,Thubarahalli,2625.0,3.0,175.0,3
8711,Thubarahalli,975.0,2.0,50.0,2
8712,Thubarahalli,1540.0,3.0,90.0,3
8713,Thubarahalli,1584.0,3.0,101.0,3
8714,Thurahalli,600.0,3.0,65.0,4
8715,Thurahalli,600.0,3.0,65.0,4
8716,Thyagaraja Nagar,800.0,1.0,100.0,1
8717,Thyagaraja Nagar,660.0,1.0,95.0,1
8718,Thyagaraja Nagar,570.0,5.0,80.0,5
8719,Thyagaraja Nagar,1675.0,1.0,241.0,1
8720,Tigalarpalya,1998.0,3.0,117.0,3
8721,Tindlu,1500.0,2.0,87.0,3
8722,Tindlu,7500.0,7.0,400.0,7
8723,Tindlu,1357.0,2.0,65.0,3
8724,Tindlu,1350.0,2.0,100.0,2
8725,Tindlu,1500.0,3.0,87.0,3
8726,Tindlu,1180.0,2.0,52.0,2
8727,Tindlu,1370.07,3.0,65.0,3
8728,Tindlu,1165.0,2.0,59.8,2
8729,Tindlu,1050.0,2.0,55.0,2
8730,Tindlu,1100.0,2.0,55.0,2
8731,Tirumanahalli,1255.0,2.0,56.7,2
8732,Tirumanahalli,1260.0,2.0,55.0,2
8733,Tumkur Road,1500.0,3.0,95.0,3
8734,Tumkur Road,1779.0,3.0,112.0,3
8735,Tumkur Road,1586.0,3.0,100.0,3
8736,Tumkur Road,1098.0,2.0,72.0,2
8737,Tumkur Road,1354.0,3.0,90.0,3
8738,Tumkur Road,1240.0,2.0,84.0,3
8739,Tumkur Road,1239.0,2.0,82.0,2
8740,Tumkur Road,1246.0,2.0,82.0,2
8741,Tumkur Road,1500.0,3.0,100.0,3
8742,Tumkur Road,1789.0,3.0,98.0,3
8743,Tumkur Road,1416.0,3.0,94.0,3
8744,Tumkur Road,1027.0,2.0,60.0,2
8745,Tumkur Road,1027.0,2.0,68.62,2
8746,Tumkur Road,1459.0,2.0,95.0,3
8747,Tumkur Road,992.0,2.0,60.0,2
8748,Tumkur Road,1066.0,2.0,52.5,2
8749,Tumkur Road,1240.0,2.0,79.0,3
8750,Tumkur Road,1441.0,2.0,95.0,3
8751,Tumkur Road,1240.0,2.0,83.0,3
8752,Tumkur Road,1027.0,2.0,67.0,2
8753,Tumkur Road,1060.0,2.0,58.3,3
8754,Tumkur Road,1100.0,2.0,60.0,4
8755,Tumkur Road,1354.0,3.0,85.86,3
8756,Tunganagara,1936.0,2.0,54.21,3
8757,Tunganagara,1270.0,2.0,35.56,3
8758,Uday Nagar,1200.0,6.0,85.0,6
8759,Udaya Nagar,1000.0,1.0,75.0,2
8760,Udaya Nagar,1000.0,4.0,80.0,5
8761,Udayapur Village,1630.0,3.0,68.29,3
8762,Udayapur Village,1440.0,2.0,60.33,3
8763,Udayapur Village,1440.0,2.0,63.93,3
8764,Ullal Road,1200.0,5.0,130.0,5
8765,Ullal Uppanagar,1200.0,2.0,82.0,2
8766,Ulsoor,2135.0,3.0,215.0,3
8767,Ulsoor,2300.0,8.0,210.0,9
8768,Ulsoor,1275.0,2.0,120.0,2
8769,Ulsoor,1020.0,3.0,110.0,3
8770,Ulsoor,1180.0,2.0,100.0,2
8771,Ulsoor,1340.0,3.0,90.0,3
8772,Ulsoor,1500.0,2.0,125.0,3
8773,Ulsoor,2000.0,3.0,185.0,3
8774,Ulsoor,1255.0,2.0,120.0,2
8775,Ulsoor,1200.0,4.0,150.0,5
8776,Ulsoor,1685.0,4.0,185.0,3
8777,Ulsoor,2500.0,4.0,170.0,4
8778,Ulsoor,2135.0,3.0,170.0,3
8779,Ulsoor,1160.0,2.0,130.0,2
8780,Upadhyaya Layout,1300.0,2.0,67.0,3
8781,Upkar Layout,1050.0,1.0,70.0,1
8782,Upkar Layout,1200.0,6.0,160.0,6
8783,Uttarahalli,1440.0,2.0,62.0,3
8784,Uttarahalli,1143.0,2.0,45.0,2
8785,Uttarahalli,1020.0,2.0,45.0,2
8786,Uttarahalli,1286.0,2.0,63.0,2
8787,Uttarahalli,1101.0,2.0,45.0,2
8788,Uttarahalli,1345.0,2.0,67.0,2
8789,Uttarahalli,1540.0,2.0,40.0,3
8790,Uttarahalli,1135.0,2.0,39.73,3
8791,Uttarahalli,1540.0,3.0,50.0,3
8792,Uttarahalli,1175.0,2.0,47.0,2
8793,Uttarahalli,1390.0,2.0,62.55,3
8794,Uttarahalli,1330.0,2.0,56.0,3
8795,Uttarahalli,1008.0,2.0,45.0,2
8796,Uttarahalli,1390.0,2.0,60.47,3
8797,Uttarahalli,1617.0,3.0,66.68,3
8798,Uttarahalli,1150.0,2.0,49.0,2
8799,Uttarahalli,1330.0,2.0,56.0,3
8800,Uttarahalli,1200.0,2.0,44.0,2
8801,Uttarahalli,1385.0,2.0,48.48,3
8802,Uttarahalli,1330.0,2.0,46.55,3
8803,Uttarahalli,882.0,2.0,30.0,2
8804,Uttarahalli,993.0,2.0,39.71,2
8805,Uttarahalli,1045.0,2.0,45.0,2
8806,Uttarahalli,850.0,2.0,37.93,2
8807,Uttarahalli,1330.0,2.0,47.0,3
8808,Uttarahalli,3600.0,6.0,120.0,6
8809,Uttarahalli,1788.0,3.0,98.34,3
8810,Uttarahalli,1345.0,2.0,57.0,3
8811,Uttarahalli,1089.0,2.0,43.55,2
8812,Uttarahalli,1330.0,2.0,46.55,3
8813,Uttarahalli,1279.0,2.0,48.0,2
8814,Uttarahalli,1845.0,2.0,68.27,3
8815,Uttarahalli,1425.0,2.0,64.0,3
8816,Uttarahalli,1155.0,2.0,40.42,2
8817,Uttarahalli,1050.0,2.0,42.0,2
8818,Uttarahalli,1300.0,2.0,55.0,3
8819,Uttarahalli,1250.0,2.0,55.0,3
8820,Uttarahalli,1700.0,3.0,88.0,3
8821,Uttarahalli,1200.0,3.0,50.0,3
8822,Uttarahalli,1085.0,2.0,43.0,2
8823,Uttarahalli,1350.0,2.0,53.0,3
8824,Uttarahalli,1175.0,2.0,47.0,2
8825,Uttarahalli,1689.28,3.0,91.2,3
8826,Uttarahalli,1310.0,2.0,85.0,3
8827,Uttarahalli,1175.0,2.0,47.0,2
8828,Uttarahalli,1137.0,2.0,63.0,2
8829,Uttarahalli,1315.0,2.0,74.0,3
8830,Uttarahalli,1215.0,2.0,52.85,3
8831,Uttarahalli,1312.5,3.0,51.19,3
8832,Uttarahalli,1325.0,2.0,53.0,2
8833,Uttarahalli,1300.0,2.0,60.0,3
8834,Uttarahalli,850.0,2.0,35.0,2
8835,Uttarahalli,1627.86,3.0,88.0,3
8836,Uttarahalli,1490.0,2.0,59.6,3
8837,Uttarahalli,1360.0,2.0,61.2,3
8838,Uttarahalli,1280.0,2.0,75.0,2
8839,Uttarahalli,661.0,1.0,36.0,1
8840,Uttarahalli,1134.0,2.0,45.36,2
8841,Uttarahalli,1350.0,2.0,47.24,3
8842,Uttarahalli,1320.0,2.0,55.44,3
8843,Uttarahalli,1390.0,2.0,61.16,3
8844,Uttarahalli,1090.0,2.0,45.0,2
8845,Uttarahalli,1050.0,2.0,42.0,2
8846,Uttarahalli,1235.0,2.0,90.0,2
8847,Uttarahalli,1123.0,2.0,48.0,2
8848,Uttarahalli,1329.0,2.0,56.0,3
8849,Uttarahalli,938.0,2.0,35.0,2
8850,Uttarahalli,1345.0,2.0,47.0,3
8851,Uttarahalli,1285.0,2.0,44.98,3
8852,Uttarahalli,1100.0,1.0,45.0,2
8853,Uttarahalli,1125.0,2.0,47.0,2
8854,Uttarahalli,1300.0,2.0,47.0,3
8855,Uttarahalli,1685.0,3.0,85.0,3
8856,Uttarahalli,1390.0,2.0,62.55,3
8857,Uttarahalli,1490.0,2.0,59.6,3
8858,Uttarahalli,1180.0,2.0,41.3,2
8859,Uttarahalli,1380.0,2.0,42.0,2
8860,Uttarahalli,1737.0,2.0,95.0,3
8861,Uttarahalli,1385.0,2.0,48.48,3
8862,Uttarahalli,3600.0,6.0,303.0,6
8863,Uttarahalli,1160.0,2.0,45.0,2
8864,Uttarahalli,1280.0,2.0,60.0,3
8865,Uttarahalli,1480.0,2.0,58.0,3
8866,Uttarahalli,1190.0,2.0,53.55,2
8867,Uttarahalli,1330.0,2.0,57.0,3
8868,Uttarahalli,1680.0,6.0,125.0,6
8869,Uttarahalli,1560.0,3.0,74.0,3
8870,Uttarahalli,1250.0,2.0,50.0,3
8871,Uttarahalli,1125.0,2.0,48.0,2
8872,Uttarahalli,1320.0,2.0,55.44,3
8873,Uttarahalli,1255.0,2.0,50.19,3
8874,Uttarahalli,1160.0,2.0,40.6,2
8875,Uttarahalli,1255.0,2.0,50.19,3
8876,Uttarahalli,1163.0,2.0,68.0,2
8877,Uttarahalli,1330.0,2.0,39.9,3
8878,Uttarahalli,1065.0,2.0,42.59,2
8879,Uttarahalli,1075.0,2.0,46.76,2
8880,Uttarahalli,1155.0,2.0,40.6,2
8881,Uttarahalli,1150.0,2.0,70.0,2
8882,Uttarahalli,1065.0,2.0,42.59,3
8883,Uttarahalli,1360.0,2.0,47.59,3
8884,Uttarahalli,1099.0,2.0,65.0,2
8885,Uttarahalli,1215.0,2.0,52.85,3
8886,Uttarahalli,1590.0,3.0,58.0,3
8887,Uttarahalli,1180.0,2.0,41.3,2
8888,Uttarahalli,1350.0,2.0,47.24,3
8889,Uttarahalli,1250.0,2.0,50.0,3
8890,Uttarahalli,1002.0,2.0,40.08,2
8891,Uttarahalli,1002.0,2.0,40.08,2
8892,Uttarahalli,1075.0,2.0,40.0,2
8893,Uttarahalli,1580.0,3.0,60.0,3
8894,Uttarahalli,1155.0,2.0,40.43,2
8895,Uttarahalli,1650.0,2.0,50.0,3
8896,Uttarahalli,1025.0,2.0,35.88,2
8897,Uttarahalli,1125.0,2.0,47.65,2
8898,Uttarahalli,1300.0,2.0,55.0,2
8899,Uttarahalli,1025.0,2.0,35.88,2
8900,Uttarahalli,980.0,2.0,45.0,2
8901,Uttarahalli,1125.0,2.0,47.0,2
8902,Uttarahalli,1135.0,2.0,39.73,3
8903,Uttarahalli,1350.0,2.0,47.24,3
8904,Uttarahalli,1250.0,2.0,50.0,3
8905,Uttarahalli,1250.0,2.0,50.0,3
8906,Uttarahalli,1175.0,2.0,47.0,2
8907,Uttarahalli,1360.0,2.0,47.59,3
8908,Uttarahalli,1360.0,2.0,47.59,3
8909,Uttarahalli,1525.0,2.0,62.82,3
8910,Uttarahalli,1265.0,2.0,65.0,3
8911,Uttarahalli,1590.0,3.0,57.0,3
8912,Uttarahalli,1330.0,2.0,46.55,3
8913,Uttarahalli,1213.0,2.0,48.0,2
8914,Uttarahalli,1475.0,2.0,59.0,3
8915,Uttarahalli,900.0,2.0,35.0,2
8916,Uttarahalli,1065.0,2.0,42.6,2
8917,Uttarahalli,1330.0,2.0,46.55,3
8918,Uttarahalli,1250.0,2.0,50.0,3
8919,Uttarahalli,1125.0,2.0,47.0,2
8920,Uttarahalli,1270.0,2.0,55.25,3
8921,Uttarahalli,1270.0,2.0,55.25,3
8922,Uttarahalli,1107.0,2.0,45.0,2
8923,Uttarahalli,1200.0,2.0,55.0,2
8924,Uttarahalli,1330.0,2.0,46.45,3
8925,Uttarahalli,1460.0,3.0,76.0,3
8926,Uttarahalli,1500.0,3.0,68.0,3
8927,Uttarahalli,1120.0,2.0,50.0,2
8928,Uttarahalli,1150.0,2.0,46.0,2
8929,Uttarahalli,1330.0,2.0,58.0,3
8930,Uttarahalli,1590.0,3.0,57.0,3
8931,Uttarahalli,1050.0,2.0,42.0,2
8932,Uttarahalli,1125.0,2.0,48.0,2
8933,Uttarahalli,4500.0,4.0,150.0,4
8934,Uttarahalli,1345.0,2.0,57.0,3
8935,Uttarahalli,1345.0,2.0,57.0,3
8936,Uttarahalli,1490.0,2.0,59.6,3
8937,Uttarahalli,1000.0,2.0,52.0,2
8938,Uttarahalli,1037.0,2.0,36.0,2
8939,Uttarahalli,1245.0,2.0,43.58,3
8940,Uttarahalli,1000.0,2.0,39.5,2
8941,Uttarahalli,1125.0,1.0,45.0,2
8942,Uttarahalli,1308.0,2.0,53.0,3
8943,Uttarahalli,1160.0,2.0,40.58,2
8944,Uttarahalli,1123.0,2.0,60.0,2
8945,Uttarahalli,1590.0,3.0,57.0,3
8946,Uttarahalli,1000.0,2.0,35.0,2
8947,Uttarahalli,1330.0,2.0,57.0,3
8948,Uttarahalli,1125.0,2.0,47.0,2
8949,Uttarahalli,1165.0,1.0,42.09,2
8950,Uttarahalli,1260.0,2.0,55.0,2
8951,Uttarahalli,1284.0,2.0,53.36,2
8952,Uttarahalli,1150.0,2.0,45.99,2
8953,Uttarahalli,1385.0,2.0,48.48,3
8954,Uttarahalli,1290.0,2.0,56.12,3
8955,Uttarahalli,1328.0,2.0,56.0,3
8956,Uttarahalli,1040.0,2.0,36.4,2
8957,Uttarahalli,1650.0,2.0,130.0,3
8958,Uttarahalli,1290.0,2.0,56.12,3
8959,Uttarahalli,1590.0,3.0,57.0,3
8960,Uttarahalli,1075.0,2.0,46.76,2
8961,Uttarahalli,1345.0,2.0,57.0,3
8962,VGP Layout,1133.0,2.0,55.0,2
8963,VGP Layout,2108.0,3.0,85.0,3
8964,VGP Layout,1000.0,2.0,44.0,2
8965,Vadarpalya,1750.0,3.0,85.0,3
8966,Vadarpalya,2500.0,5.0,120.0,5
8967,Vaderahalli,2300.0,4.0,200.0,4
8968,Vaishnavi Layout,4800.0,5.0,420.0,4
8969,Vaishnavi Layout,4800.0,6.0,420.0,4
8970,Vaishnavi Layout,4800.0,4.0,420.0,4
8971,Vajarahalli,945.0,2.0,54.0,2
8972,Vajarahalli,551.0,1.0,30.0,1
8973,Vajarahalli,1475.0,3.0,80.0,3
8974,Vajarahalli,1254.0,2.0,70.0,3
8975,Vajarahalli,1432.0,3.0,79.0,3
8976,Varanasi,2000.0,4.0,103.0,5
8977,Varanasi,2000.0,4.0,99.0,5
8978,Varanasi,1334.0,2.0,62.0,2
8979,Varsova Layout,1280.0,2.0,55.0,3
8980,Varsova Layout,1088.0,2.0,43.5,2
8981,Varsova Layout,7000.0,6.0,560.0,6
8982,Varthur,1160.0,2.0,44.0,2
8983,Varthur,1091.0,2.0,34.9,2
8984,Varthur,1385.0,2.0,80.0,2
8985,Varthur,1535.0,3.0,65.99,3
8986,Varthur,1024.0,2.0,42.0,2
8987,Varthur,1125.0,2.0,40.0,2
8988,Varthur,1012.0,2.0,66.5,2
8989,Varthur,1112.0,2.0,40.0,2
8990,Varthur,1055.0,2.0,45.35,2
8991,Varthur,1280.0,2.0,65.0,2
8992,Varthur,977.0,2.0,36.0,2
8993,Varthur,1250.0,3.0,71.0,3
8994,Varthur,1200.0,3.0,67.75,3
8995,Varthur,1665.0,3.0,53.0,3
8996,Varthur,1111.0,2.0,41.88,2
8997,Varthur,4500.0,5.0,300.0,4
8998,Varthur,1140.0,2.0,55.5,2
8999,Varthur,1012.0,2.0,59.0,2
9000,Varthur,1140.0,2.0,39.9,2
9001,Varthur,1090.0,2.0,48.0,2
9002,Varthur,1450.0,3.0,71.0,3
9003,Varthur,1210.0,2.0,60.0,2
9004,Varthur,1070.0,2.0,46.0,2
9005,Varthur,1360.0,2.0,85.0,3
9006,Varthur,965.0,2.0,34.0,2
9007,Varthur,1120.0,2.0,44.24,2
9008,Varthur,1395.0,2.0,79.0,3
9009,Varthur,1085.0,2.0,45.0,2
9010,Varthur,1250.0,2.0,47.0,2
9011,Varthur,1200.0,3.0,68.38,3
9012,Varthur,1520.0,2.0,61.0,3
9013,Varthur,1155.0,2.0,60.0,2
9014,Varthur,1035.0,2.0,60.0,2
9015,Varthur,1100.0,2.0,72.0,2
9016,Varthur,1155.0,2.0,39.0,2
9017,Varthur,1180.0,2.0,55.0,2
9018,Varthur,1520.0,2.0,60.0,3
9019,Varthur,1000.0,4.0,65.0,5
9020,Varthur,1738.0,2.0,57.35,2
9021,Varthur,1045.0,2.0,40.65,2
9022,Varthur,1155.0,2.0,39.0,2
9023,Varthur,1615.0,3.0,69.43,3
9024,Varthur,1210.0,2.0,64.15,2
9025,Varthur,1737.0,2.0,57.32,3
9026,Varthur,1402.0,2.0,95.0,2
9027,Varthur,1105.0,2.0,38.0,2
9028,Varthur,1560.0,3.0,90.0,3
9029,Varthur,1760.0,2.0,85.0,2
9030,Varthur,1210.0,2.0,54.0,2
9031,Varthur,1112.0,2.0,40.0,2
9032,Varthur,986.0,2.0,31.0,2
9033,Varthur,1600.0,3.0,63.2,3
9034,Varthur,1000.0,1.0,65.0,2
9035,Varthur,1665.0,3.0,71.58,3
9036,Varthur Road,900.0,2.0,27.0,2
9037,Varthur Road,1277.0,2.0,59.0,2
9038,Varthur Road,1247.0,2.0,58.0,3
9039,Varthur Road,1050.0,2.0,42.7,2
9040,Varthur Road,1255.0,2.0,52.76,2
9041,Varthur Road,1033.0,2.0,30.47,3
9042,Varthur Road,1033.0,2.0,32.0,2
9043,Varthur Road,1140.0,2.0,49.11,2
9044,Varthur Road,850.0,2.0,25.4,2
9045,"Varthur Road, ",1330.0,2.0,64.0,2
9046,Vasanth nagar,3025.0,3.0,500.0,3
9047,Vasanth nagar,2328.0,4.0,528.0,4
9048,Vasanth nagar,4750.0,6.0,1102.0,4
9049,Vasanth nagar,875.0,4.0,150.0,4
9050,Vasanth nagar,2295.0,3.0,650.0,6
9051,Vasanth nagar,4750.0,6.0,948.0,4
9052,Vasantha Vallabha Nagar,1500.0,2.0,95.0,3
9053,Vasantha Vallabha Nagar,1600.0,3.0,76.0,3
9054,Vasantha Vallabha Nagar,900.0,1.0,44.0,2
9055,Vasanthapura,1400.0,3.0,60.0,3
9056,Vasanthapura,1022.0,2.0,40.0,2
9057,Vasanthapura,1135.0,2.0,39.73,2
9058,Vasanthapura,995.0,2.0,34.82,2
9059,Vasanthapura,995.0,2.0,34.82,2
9060,Vasanthapura,1050.0,2.0,47.0,2
9061,Vasanthapura,940.0,2.0,40.0,2
9062,Vasanthapura,1500.0,2.0,65.0,2
9063,Vasanthapura,1037.0,2.0,36.28,2
9064,Vasanthapura,978.0,2.0,34.22,2
9065,Vasanthapura,1037.0,2.0,36.28,2
9066,Vasanthpura,995.0,2.0,34.82,3
9067,Vasanthpura,600.0,6.0,65.0,6
9068,Veer Sandra,3000.0,4.0,264.0,4
9069,Veerannapalya,1488.0,3.0,57.0,3
9070,Veerannapalya,950.0,2.0,45.0,2
9071,Veersandra,1250.0,2.0,55.0,2
9072,Venkatadri Layout,595.0,1.0,42.0,1
9073,Venkatadri Layout,596.0,1.0,42.0,1
9074,Venkatapura,3080.0,2.0,285.0,4
9075,Venkatapura,5720.0,3.0,350.0,3
9076,Venkatapura,2700.0,2.0,260.0,3
9077,Venugopal Reddy Layout,1545.0,3.0,85.0,3
9078,Versova Layout,2020.0,3.0,270.0,3
9079,Vibhutipura Extension,1200.0,4.0,100.0,5
9080,Vibhutipura Extension,1225.0,2.0,47.0,2
9081,Vibuthipura,1603.0,2.0,125.0,3
9082,Victoria Layout,1650.0,3.0,165.0,3
9083,Victoria Layout,1300.0,2.0,129.0,2
9084,Victoria Layout,850.0,2.0,72.0,2
9085,Victoria Layout,1276.0,2.0,146.0,2
9086,Victoria Layout,1115.0,2.0,115.0,2
9087,Vidyaranyapura,1440.0,2.0,95.0,2
9088,Vidyaranyapura,1200.0,2.0,55.0,2
9089,Vidyaranyapura,1200.0,4.0,90.0,4
9090,Vidyaranyapura,1485.0,2.0,67.0,3
9091,Vidyaranyapura,1060.0,2.0,55.0,2
9092,Vidyaranyapura,1200.0,9.0,100.0,9
9093,Vidyaranyapura,1060.0,6.0,110.0,6
9094,Vidyaranyapura,1200.0,7.0,130.0,8
9095,Vidyaranyapura,1100.0,2.0,54.0,2
9096,Vidyaranyapura,462.0,3.0,38.0,3
9097,Vidyaranyapura,1440.0,2.0,70.0,3
9098,Vidyaranyapura,1100.0,2.0,54.0,2
9099,Vidyaranyapura,1560.0,3.0,68.0,3
9100,Vidyaranyapura,1120.0,2.0,70.0,2
9101,Vidyaranyapura,945.0,2.0,40.0,2
9102,Vidyaranyapura,1100.0,2.0,54.0,2
9103,Vidyaranyapura,1200.0,2.0,65.0,3
9104,Vidyaranyapura,1200.0,2.0,52.0,2
9105,Vidyaranyapura,2640.0,6.0,225.0,5
9106,Vidyaranyapura,1050.0,2.0,50.0,2
9107,Vidyaranyapura,1188.0,2.0,50.0,2
9108,Vidyaranyapura,1100.0,2.0,75.0,3
9109,Vidyaranyapura,1100.0,2.0,72.0,3
9110,Vidyaranyapura,2400.0,5.0,135.0,4
9111,Vidyaranyapura,1100.0,2.0,41.0,2
9112,Vidyaranyapura,1200.0,2.0,60.5,2
9113,Vidyaranyapura,770.0,3.0,65.25,4
9114,Vidyaranyapura,774.0,5.0,70.0,5
9115,Vignana Nagar,1200.0,2.0,55.0,2
9116,Vignana Nagar,1100.0,2.0,47.0,2
9117,Vignana Nagar,1110.0,2.0,58.0,2
9118,Vignana Nagar,1050.0,4.0,90.0,4
9119,Vignana Nagar,1000.0,2.0,35.0,2
9120,Vignana Nagar,1350.0,2.0,89.5,2
9121,Vijaya Bank Layout,2400.0,2.0,150.0,3
9122,Vijaya Bank Layout,1374.0,2.0,70.0,3
9123,Vijaya Bank Layout,1605.0,2.0,85.0,3
9124,Vijaya Bank Layout,1200.0,2.0,68.0,3
9125,Vijaya Bank Layout,1700.0,2.0,68.5,3
9126,Vijaya Bank Layout,4000.0,6.0,460.0,6
9127,Vijayanagar,1704.0,3.0,110.0,3
9128,Vijayanagar,1933.0,3.0,129.0,3
9129,Vijayanagar,1500.0,3.0,75.5,3
9130,Vijayanagar,1450.0,3.0,100.0,3
9131,Vijayanagar,1580.0,2.0,134.0,3
9132,Vijayanagar,1826.0,3.0,121.0,3
9133,Vijayanagar,600.0,4.0,72.0,8
9134,Vijayanagar,1739.0,3.0,116.0,3
9135,Vijayanagar,1490.0,3.0,100.0,3
9136,Vijayanagar,1180.0,2.0,65.0,2
9137,Vijayanagar,606.0,1.0,34.78,1
9138,Vijayanagar,1352.0,2.0,68.0,2
9139,Vijayanagar,1527.0,3.0,115.0,3
9140,Vijayanagar,989.0,2.0,60.0,2
9141,Vijayanagar,1520.0,2.0,103.0,3
9142,Vijayanagar,1749.0,3.0,117.0,3
9143,Vijayanagar,1046.0,2.0,75.0,2
9144,Vijayanagar,606.0,1.0,40.0,1
9145,Vijayanagar,1200.0,2.0,62.0,2
9146,Vijayanagar,1300.0,2.0,75.0,3
9147,Vijayanagar,1484.0,3.0,79.19,3
9148,Vijayanagar,1760.0,3.0,140.0,3
9149,Vijayanagar,2047.0,3.0,136.0,3
